,INH01,INH02,INH03,INV01,INV02,INV03,INV04,INV05,RPA01,RPA02,RPA03,RPA04,RPA05,RPA06,RPA07,RPA08,RPA09,RPA10,RPA11,RPA12,RPA13,RPA14,RPB01,RPB02,RPB03,RPB04,RPB05,RPB06,RPB07,RPB08,RPC01,RPC02,RPC03,RPC04,RPC05,RPC06,RPC07,RPC08,RPC09,RPC10,RPC11,RPD01,EXT01,EXT02,EXT03,EXT04,EXT05,EXT06,EXT07,EXT08,EXT09,EXT10,INH04,RPA15,ALI01,ALI02,ALI03,ALI04,ALI05,ALI07,ALI06,ALI08,ALI09,ALI10,ALI11,ALI12,ALI13,ALI14,ALI15,ALI16,ALI17,ALI18,ALI19,ALI20,ALI21,ALI23,ALI22,ALI24,ALI25,ALI26
ALI17,0.03333333333333333,0.0,0.0,0.022988505747126436,0.021505376344086023,0.0,0.0,0.0,0.030303030303030304,0.02702702702702703,0.058823529411764705,0.03125,0.0,0.03508771929824561,0.03225806451612903,0.029850746268656716,0.0,0.13793103448275862,0.0,0.02531645569620253,0.0,0.0,0.025,0.02247191011235955,0.024691358024691357,0.021052631578947368,0.03636363636363636,0.043010752688172046,0.06779661016949153,0.042105263157894736,0.04,0.024691358024691357,0.03333333333333333,0.0,0.02197802197802198,0.046511627906976744,0.027777777777777776,0.030303030303030304,0.0,0.05263157894736842,0.0,0.02857142857142857,0.05263157894736842,0.06153846153846154,0.09090909090909091,0.03571428571428571,0.021505376344086023,0.04938271604938271,0.030303030303030304,0.0,0.0,0.0,0.05333333333333334,0.02857142857142857,0.07142857142857142,0.6666666666666666,0.7142857142857143,0.0,0.8333333333333334,0.625,0.625,0.8,0.23529411764705882,0.23529411764705882,0.05128205128205128,0.9230769230769231,0.7272727272727273,0.30303030303030304,0.30303030303030304,0.15384615384615385,1.0,0.2631578947368421,0.5,0.5263157894736842,0.5263157894736842,0.10526315789473684,0.06060606060606061,0.0,0.32653061224489793,0.125
ALI18,0.19444444444444445,0.2127659574468085,0.07272727272727272,0.10101010101010101,0.1523809523809524,0.1568627450980392,0.15151515151515152,0.05263157894736842,0.05128205128205128,0.11627906976744186,0.125,0.15789473684210525,0.13953488372093023,0.057971014492753624,0.08108108108108109,0.0759493670886076,0.0821917808219178,0.0975609756097561,0.08,0.10989010989010989,0.05970149253731343,0.16129032258064516,0.13043478260869565,0.1188118811881188,0.15053763440860216,0.1308411214953271,0.14925373134328357,0.11428571428571428,0.22535211267605634,0.1308411214953271,0.22580645161290322,0.17204301075268819,0.19444444444444445,0.06315789473684211,0.13592233009708737,0.12244897959183673,0.11904761904761904,0.02564102564102564,0.08130081300813008,0.11363636363636363,0.0,0.14634146341463414,0.16,0.12987012987012986,0.15384615384615385,0.0967741935483871,0.09523809523809523,0.17204301075268819,0.1282051282051282,0.08695652173913043,0.13157894736842105,0.13513513513513514,0.16091954022988506,0.12195121951219512,0.2,0.2777777777777778,0.25,0.0,0.2777777777777778,0.2727272727272727,0.2727272727272727,0.23809523809523808,0.17391304347826086,0.17391304347826086,0.11764705882352941,0.2631578947368421,0.2222222222222222,0.13333333333333333,0.13333333333333333,0.10526315789473684,0.2631578947368421,1.0,0.45454545454545453,0.48,0.48,0.64,0.6666666666666666,0.16326530612244897,0.4918032786885246,0.4
ALI19,0.06060606060606061,0.04878048780487805,0.04081632653061224,0.043010752688172046,0.04040404040404041,0.044444444444444446,0.03333333333333333,0.0,0.027777777777777776,0.05,0.08108108108108109,0.05714285714285714,0.0,0.031746031746031744,0.029411764705882353,0.0821917808219178,0.029850746268656716,0.11428571428571428,0.045454545454545456,0.047058823529411764,0.03278688524590164,0.03571428571428571,0.046511627906976744,0.042105263157894736,0.06896551724137931,0.039603960396039604,0.06557377049180328,0.06060606060606061,0.09230769230769231,0.0594059405940594,0.07142857142857142,0.06896551724137931,0.06060606060606061,0.02247191011235955,0.041237113402061855,0.06521739130434782,0.05128205128205128,0.027777777777777776,0.03418803418803419,0.0975609756097561,0.0,0.07894736842105263,0.09090909090909091,0.056338028169014086,0.08333333333333333,0.06779661016949153,0.04040404040404041,0.09195402298850575,0.05555555555555555,0.05,0.05714285714285714,0.058823529411764705,0.07407407407407407,0.05263157894736842,0.11764705882352941,0.5333333333333333,0.47058823529411764,0.0,0.5333333333333333,0.42105263157894735,0.42105263157894735,0.4444444444444444,0.2,0.2,0.13333333333333333,0.5,0.41025641025641024,0.15384615384615385,0.15384615384615385,0.125,0.5,0.45454545454545453,1.0,0.5909090909090909,0.5909090909090909,0.22727272727272727,0.20512820512820512,0.046511627906976744,0.32727272727272727,0.14814814814814814
ALI20,0.05555555555555555,0.0425531914893617,0.03636363636363636,0.04040404040404041,0.05714285714285714,0.0392156862745098,0.030303030303030304,0.0,0.02564102564102564,0.046511627906976744,0.075,0.05263157894736842,0.0,0.028985507246376812,0.02702702702702703,0.05063291139240506,0.0273972602739726,0.0975609756097561,0.04,0.06593406593406594,0.029850746268656716,0.03225806451612903,0.043478260869565216,0.039603960396039604,0.043010752688172046,0.037383177570093455,0.05970149253731343,0.05714285714285714,0.08450704225352113,0.056074766355140186,0.0967741935483871,0.08602150537634409,0.08333333333333333,0.021052631578947368,0.038834951456310676,0.061224489795918366,0.047619047619047616,0.02564102564102564,0.04878048780487805,0.06818181818181818,0.0,0.07317073170731707,0.08,0.07792207792207792,0.10256410256410256,0.06451612903225806,0.05714285714285714,0.10752688172043011,0.10256410256410256,0.0,0.05263157894736842,0.05405405405405406,0.06896551724137931,0.04878048780487805,0.1,0.4444444444444444,0.5,0.0,0.5555555555555556,0.6363636363636364,0.6363636363636364,0.47619047619047616,0.17391304347826086,0.17391304347826086,0.0784313725490196,0.5263157894736842,0.4444444444444444,0.26666666666666666,0.26666666666666666,0.21052631578947367,0.5263157894736842,0.48,0.5909090909090909,1.0,1.0,0.2,0.17777777777777778,0.04081632653061224,0.29508196721311475,0.16666666666666666
ALI21,0.05555555555555555,0.0425531914893617,0.03636363636363636,0.04040404040404041,0.05714285714285714,0.0392156862745098,0.030303030303030304,0.0,0.02564102564102564,0.046511627906976744,0.075,0.05263157894736842,0.0,0.028985507246376812,0.02702702702702703,0.05063291139240506,0.0273972602739726,0.0975609756097561,0.04,0.06593406593406594,0.029850746268656716,0.03225806451612903,0.043478260869565216,0.039603960396039604,0.043010752688172046,0.037383177570093455,0.05970149253731343,0.05714285714285714,0.08450704225352113,0.056074766355140186,0.0967741935483871,0.08602150537634409,0.08333333333333333,0.021052631578947368,0.038834951456310676,0.061224489795918366,0.047619047619047616,0.02564102564102564,0.04878048780487805,0.06818181818181818,0.0,0.07317073170731707,0.08,0.07792207792207792,0.10256410256410256,0.06451612903225806,0.05714285714285714,0.10752688172043011,0.10256410256410256,0.0,0.05263157894736842,0.05405405405405406,0.06896551724137931,0.04878048780487805,0.1,0.4444444444444444,0.5,0.0,0.5555555555555556,0.6363636363636364,0.6363636363636364,0.47619047619047616,0.17391304347826086,0.17391304347826086,0.0784313725490196,0.5263157894736842,0.4444444444444444,0.26666666666666666,0.26666666666666666,0.21052631578947367,0.5263157894736842,0.48,0.5909090909090909,1.0,1.0,0.2,0.17777777777777778,0.04081632653061224,0.29508196721311475,0.16666666666666666
ALI23,0.2222222222222222,0.2127659574468085,0.07272727272727272,0.16161616161616163,0.1523809523809524,0.1568627450980392,0.21212121212121213,0.05263157894736842,0.10256410256410256,0.13953488372093023,0.15,0.15789473684210525,0.18604651162790697,0.08695652173913043,0.10810810810810811,0.10126582278481013,0.136986301369863,0.14634146341463414,0.08,0.10989010989010989,0.05970149253731343,0.12903225806451613,0.17391304347826086,0.19801980198019803,0.21505376344086022,0.16822429906542055,0.14925373134328357,0.13333333333333333,0.2535211267605634,0.14953271028037382,0.1935483870967742,0.15053763440860216,0.19444444444444445,0.08421052631578947,0.17475728155339806,0.12244897959183673,0.11904761904761904,0.02564102564102564,0.0975609756097561,0.11363636363636363,0.023255813953488372,0.17073170731707318,0.16,0.1038961038961039,0.1282051282051282,0.08064516129032258,0.09523809523809523,0.15053763440860216,0.1282051282051282,0.13043478260869565,0.13157894736842105,0.13513513513513514,0.20689655172413793,0.12195121951219512,0.25,0.1111111111111111,0.15,0.0,0.1111111111111111,0.2727272727272727,0.2727272727272727,0.14285714285714285,0.043478260869565216,0.043478260869565216,0.11764705882352941,0.10526315789473684,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.2631578947368421,0.10526315789473684,0.64,0.22727272727272727,0.2,0.2,1.0,0.7111111111111111,0.20408163265306123,0.39344262295081966,0.5
ALI22,0.23880597014925373,0.23809523809523808,0.08,0.1276595744680851,0.16,0.17391304347826086,0.19672131147540983,0.06060606060606061,0.0821917808219178,0.14814814814814814,0.16,0.16901408450704225,0.21052631578947367,0.09375,0.11594202898550725,0.10810810810810811,0.11764705882352941,0.16666666666666666,0.08888888888888889,0.11627906976744186,0.06451612903225806,0.14035087719298245,0.16091954022988506,0.14583333333333334,0.18181818181818182,0.1568627450980392,0.16129032258064516,0.12,0.24242424242424243,0.13725490196078433,0.21052631578947367,0.1590909090909091,0.208955223880597,0.08888888888888889,0.16326530612244897,0.12903225806451613,0.12658227848101267,0.0273972602739726,0.1016949152542373,0.12048192771084337,0.024691358024691357,0.18181818181818182,0.17777777777777778,0.08333333333333333,0.1095890410958904,0.08403361344537816,0.1,0.1590909090909091,0.136986301369863,0.14634146341463414,0.14084507042253522,0.14492753623188406,0.1951219512195122,0.12987012987012986,0.2857142857142857,0.06451612903225806,0.11428571428571428,0.0,0.06451612903225806,0.15384615384615385,0.15384615384615385,0.10810810810810811,0.04878048780487805,0.0,0.13043478260869565,0.06060606060606061,0.1,0.15,0.15,0.12121212121212122,0.06060606060606061,0.6666666666666666,0.20512820512820512,0.17777777777777778,0.17777777777777778,0.7111111111111111,1.0,0.22727272727272727,0.39285714285714285,0.43636363636363634
ALI24,0.14084507042253522,0.17391304347826086,0.07407407407407407,0.14285714285714285,0.11538461538461539,0.2,0.12307692307692308,0.10810810810810811,0.07792207792207792,0.11764705882352941,0.12658227848101267,0.10666666666666667,0.14285714285714285,0.029411764705882353,0.0547945205479452,0.1282051282051282,0.16666666666666666,0.2,0.08163265306122448,0.13333333333333333,0.09090909090909091,0.09836065573770492,0.15384615384615385,0.1,0.15217391304347827,0.11320754716981132,0.09090909090909091,0.15384615384615385,0.22857142857142856,0.1509433962264151,0.16393442622950818,0.15217391304347827,0.16901408450704225,0.10638297872340426,0.1568627450980392,0.10309278350515463,0.14457831325301204,0.025974025974025976,0.13114754098360656,0.13793103448275862,0.07058823529411765,0.14814814814814814,0.12244897959183673,0.13157894736842105,0.1038961038961039,0.0975609756097561,0.11538461538461539,0.15217391304347827,0.18181818181818182,0.08888888888888889,0.24,0.2191780821917808,0.13953488372093023,0.09876543209876543,0.20512820512820512,0.0,0.05128205128205128,0.05405405405405406,0.0,0.046511627906976744,0.046511627906976744,0.04878048780487805,0.08888888888888889,0.08888888888888889,0.2,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.05405405405405406,0.0,0.16326530612244897,0.046511627906976744,0.04081632653061224,0.04081632653061224,0.20408163265306123,0.22727272727272727,1.0,0.13333333333333333,0.1694915254237288
ALI25,0.26506024096385544,0.1724137931034483,0.06060606060606061,0.16363636363636364,0.13793103448275862,0.12903225806451613,0.2077922077922078,0.04081632653061224,0.0449438202247191,0.12371134020618557,0.15384615384615385,0.13793103448275862,0.1111111111111111,0.125,0.1411764705882353,0.08888888888888889,0.11904761904761904,0.11538461538461539,0.06557377049180328,0.09803921568627451,0.05128205128205128,0.136986301369863,0.17475728155339806,0.14285714285714285,0.17307692307692307,0.2033898305084746,0.15384615384615385,0.1724137931034483,0.2682926829268293,0.2033898305084746,0.1917808219178082,0.1346153846153846,0.1686746987951807,0.11320754716981132,0.21052631578947367,0.14678899082568808,0.12631578947368421,0.06741573033707865,0.1044776119402985,0.10101010101010101,0.020618556701030927,0.15053763440860216,0.13114754098360656,0.11363636363636363,0.1348314606741573,0.07407407407407407,0.08620689655172414,0.1346153846153846,0.11235955056179775,0.10526315789473684,0.09195402298850575,0.09411764705882353,0.30612244897959184,0.15053763440860216,0.1568627450980392,0.425531914893617,0.3137254901960784,0.0,0.3404255319148936,0.32727272727272727,0.32727272727272727,0.3018867924528302,0.14035087719298245,0.14035087719298245,0.0967741935483871,0.32653061224489793,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.12244897959183673,0.32653061224489793,0.4918032786885246,0.32727272727272727,0.29508196721311475,0.29508196721311475,0.39344262295081966,0.39285714285714285,0.13333333333333333,1.0,0.7605633802816901
ALI26,0.2926829268292683,0.17543859649122806,0.06153846153846154,0.1834862385321101,0.1565217391304348,0.13114754098360656,0.23684210526315788,0.041666666666666664,0.06818181818181818,0.14583333333333334,0.17777777777777778,0.16279069767441862,0.1509433962264151,0.1518987341772152,0.16666666666666666,0.11235955056179775,0.14457831325301204,0.1568627450980392,0.06666666666666667,0.1188118811881188,0.05194805194805195,0.1388888888888889,0.19607843137254902,0.18018018018018017,0.21359223300970873,0.2222222222222222,0.15584415584415584,0.19130434782608696,0.2962962962962963,0.2222222222222222,0.19444444444444445,0.1553398058252427,0.1951219512195122,0.13333333333333333,0.21238938053097345,0.14814814814814814,0.1276595744680851,0.045454545454545456,0.10526315789473684,0.10204081632653061,0.041666666666666664,0.17391304347826086,0.13333333333333333,0.11494252873563218,0.13636363636363635,0.07462686567164178,0.10434782608695652,0.1553398058252427,0.13636363636363635,0.14285714285714285,0.11627906976744186,0.11904761904761904,0.32989690721649484,0.15217391304347827,0.2,0.13043478260869565,0.16,0.0,0.13043478260869565,0.2962962962962963,0.2962962962962963,0.15384615384615385,0.03571428571428571,0.03571428571428571,0.09836065573770492,0.125,0.14545454545454545,0.2909090909090909,0.2909090909090909,0.2916666666666667,0.125,0.4,0.14814814814814814,0.16666666666666666,0.16666666666666666,0.5,0.43636363636363634,0.1694915254237288,0.7605633802816901,1.0
